12/01/2009 12:55:45, 0, 0
12/01/2009 12:55:54, 27, 0
12/01/2009 12:59:23, 72, 18
12/01/2009 13:00:15, 26, 6
12/01/2009 13:01:03, 66, 6
12/01/2009 13:01:09, 55, 12
12/01/2009 13:01:13, 63, 9
12/01/2009 13:01:15, 56, 8
12/01/2009 13:01:17, 63, 8
12/01/2009 13:01:19, 74, 8
12/01/2009 13:01:23, 26, 6
12/01/2009 13:01:27, 52, 10
12/01/2009 13:01:38, 26, 8
12/01/2009 13:01:45, 71, 8
12/01/2009 13:01:47, 59, 8
12/01/2009 13:01:49, 73, 8
12/01/2009 13:02:33, 48, 6
12/01/2009 13:03:40, 47, 4
12/01/2009 13:03:43, 47, 4
12/01/2009 13:03:45, 36, 4
12/01/2009 13:04:45, 0, 0
