12:44:22,0,0,0,0,0,0
12:45:7,0,0,0,0,0,0
12:45:8,0,0,0,0,0,0
12:45:9,0,0,0,0,0,0
12:45:10,0,0,0,0,0,0
12:45:11,0,0,0,0,0,0
12:45:12,0,0,0,0,0,0
12:45:13,0,0,0,0,0,0
12:45:14,0,0,0,0,0,0
12:45:15,0,0,0,0,0,0
12:45:16,0,0,0,0,0,0
12:45:17,0,0,0,0,0,0
12:45:18,8,13,0,0,0,0
12:45:19,14,22,8,13,11,17
12:45:20,31,11,8,13,11,17
12:45:21,31,11,31,11,27,0
12:45:22,31,11,31,11,27,0
12:45:23,31,11,31,11,27,0
12:45:24,31,11,31,11,27,0
12:45:25,31,11,31,11,27,0
12:45:26,31,11,31,11,27,0
12:45:27,31,11,31,11,27,0
12:45:28,31,11,31,11,27,0
12:45:29,31,11,31,11,27,0
12:45:30,31,11,31,11,27,0
12:45:31,31,11,31,11,27,0
12:45:32,31,11,31,11,27,0
12:45:33,31,10,31,11,27,0
12:45:34,31,10,31,11,27,0
12:45:35,30,11,31,11,27,0
12:45:36,30,11,31,11,27,0
12:45:37,30,11,31,11,27,0
12:45:38,31,10,31,11,27,0
12:45:39,25,9,31,11,27,0
12:45:40,30,11,31,11,27,0
12:45:41,30,11,31,11,27,0
12:45:42,30,11,31,11,27,0
12:45:43,30,11,31,11,27,0
12:45:44,30,11,31,11,27,0
12:45:45,30,11,31,11,27,0
12:45:46,30,11,31,11,27,0
12:45:47,30,11,31,11,27,0
12:45:48,30,11,31,11,27,0
12:45:49,30,10,31,11,27,0
12:45:50,30,10,31,11,27,0
12:45:51,30,10,31,11,27,0
12:45:52,30,10,31,11,27,0
12:45:53,30,10,31,11,27,0
12:45:54,30,10,31,11,27,0
12:45:55,30,10,31,11,27,0
12:45:56,30,10,31,11,27,0
12:45:57,30,10,31,11,27,0
12:45:58,30,9,31,11,27,0
12:45:59,29,10,31,11,27,0
12:46:0,29,10,31,11,27,0
12:46:1,29,10,31,11,27,0
12:46:2,30,9,31,11,27,0
12:46:3,29,10,31,11,27,0
12:46:4,29,10,31,11,27,0
12:46:5,29,9,31,11,27,0
12:46:6,29,9,31,11,27,0
12:46:7,29,9,31,11,27,0
12:46:8,29,10,31,11,27,0
12:46:9,29,10,31,11,27,0
12:46:10,29,9,31,11,27,0
12:46:11,29,10,31,11,27,0
12:46:12,29,9,31,11,27,0
12:46:13,29,9,31,11,27,0
12:46:14,29,9,31,11,27,0
12:46:15,29,9,31,11,27,0
12:46:16,29,9,31,11,27,0
12:46:17,29,9,31,11,27,0
12:46:18,29,9,31,11,27,0
12:46:19,29,9,31,11,27,0
12:46:20,29,9,31,11,27,0
12:46:21,29,9,31,11,27,0
12:46:22,29,9,31,11,27,0
12:46:23,29,9,31,11,27,0
12:46:24,29,9,31,11,27,0
12:46:25,29,9,31,11,27,0
12:46:26,29,9,31,11,27,0
12:46:27,29,9,31,11,27,0
12:46:28,29,9,31,11,27,0
12:46:29,29,9,31,11,27,0
12:46:30,29,9,31,11,27,0
12:46:31,29,9,31,11,27,0
12:46:32,29,9,31,11,27,0
12:46:33,29,9,31,11,27,0
12:46:34,29,9,31,11,27,0
12:46:35,29,9,31,11,27,0
12:46:36,29,9,31,11,27,0
12:46:37,29,9,31,11,27,0
12:46:38,29,9,31,11,27,0
12:46:39,29,9,31,11,27,0
12:46:40,29,9,31,11,27,0
12:46:41,29,9,31,11,27,0
12:46:42,29,9,31,11,27,0
12:46:43,29,9,31,11,27,0
12:46:44,29,9,31,11,27,0
12:46:45,29,9,31,11,27,0
12:46:46,29,9,31,11,27,0
12:46:47,29,9,31,11,27,0
12:46:48,28,9,31,11,27,0
12:46:49,28,9,31,11,27,0
12:46:50,28,9,31,11,27,0
12:46:51,28,9,31,11,27,0
12:46:52,28,9,31,11,27,0
