13:17:28,0,0,0,0,0,0
13:17:57,0,0,0,0,0,0
13:17:58,0,0,0,0,0,0
13:17:59,0,0,0,0,0,0
13:18:0,0,0,0,0,0,0
13:18:1,0,0,0,0,0,0
13:18:2,0,0,0,0,0,0
13:18:3,0,0,0,0,0,0
13:18:4,0,0,0,0,0,0
13:18:5,26,9,0,0,0,0
13:18:6,30,10,26,9,27,0
13:18:7,30,10,26,9,27,0
13:18:8,30,10,26,9,27,0
13:18:9,30,10,26,9,27,0
13:18:10,30,10,26,9,27,0
13:18:11,30,10,26,9,27,0
13:18:11,30,9,26,9,27,0
13:18:13,30,9,26,9,27,0
13:18:14,30,9,26,9,27,0
13:18:15,30,9,26,9,27,0
13:18:16,30,9,26,9,27,0
13:18:17,30,9,26,9,27,0
13:18:18,30,9,26,9,27,0
13:18:19,30,9,26,9,27,0
13:18:20,30,9,26,9,27,0
13:18:21,30,9,26,9,27,0
13:18:22,30,9,26,9,27,0
13:18:23,29,9,26,9,27,0
13:18:24,29,9,26,9,27,0
13:18:25,29,9,26,9,27,0
13:18:26,29,9,26,9,27,0
13:18:27,29,9,26,9,27,0
13:18:28,29,9,26,9,27,0
13:18:29,29,9,26,9,27,0
13:18:30,29,9,26,9,27,0
13:18:31,29,9,26,9,27,0
13:18:32,29,9,26,9,27,0
13:18:33,29,9,26,9,27,0
13:18:34,29,9,26,9,27,0
13:18:35,29,9,26,9,27,0
13:18:36,29,9,26,9,27,0
13:18:37,29,9,26,9,27,0
13:18:38,29,9,26,9,27,0
13:18:39,29,9,26,9,27,0
13:18:40,29,9,26,9,27,0
13:18:41,29,9,26,9,27,0
13:18:42,29,9,26,9,27,0
13:18:43,29,9,26,9,27,0
13:18:44,29,9,26,9,27,0
13:18:45,29,9,26,9,27,0
13:18:46,29,9,26,9,27,0
13:18:47,29,9,26,9,27,0
13:18:48,29,9,26,9,27,0
13:18:49,29,9,26,9,27,0
13:18:50,29,9,26,9,27,0
13:18:51,29,9,26,9,27,0
13:18:52,29,9,26,9,27,0
13:18:53,29,9,26,9,27,0
13:18:54,29,9,26,9,27,0
13:18:55,29,9,26,9,27,0
13:18:56,29,9,26,9,27,0
13:18:57,29,9,26,9,27,0
13:18:58,29,9,26,9,27,0
13:18:59,29,9,26,9,27,0
13:19:0,29,9,26,9,27,0
13:19:1,29,9,26,9,27,0
13:19:2,29,9,26,9,27,0
13:19:3,30,4,26,9,27,0
13:19:4,549,78,549,78,27,0
13:19:4,1019,145,549,78,27,0
13:19:6,1552,221,1019,145,27,0
13:19:7,1535,218,1552,221,27,0
13:19:8,1524,217,1535,218,27,0
13:19:9,1524,217,1524,217,1518,216
13:19:10,1522,216,1524,217,1518,216
13:19:11,1519,216,1524,217,1518,216
13:19:12,1519,216,1524,217,1518,216
13:19:13,1519,216,1524,217,1518,216
13:19:14,1518,216,1524,217,1518,216
13:19:15,1518,216,1524,217,1518,216
13:19:16,1510,215,1524,217,1518,216
13:19:17,1504,214,1510,215,1507,214
13:19:18,1495,213,1510,215,1507,214
13:19:19,1487,212,1495,213,1507,214
13:19:20,1479,210,1487,212,1507,214
13:19:21,1479,210,1479,210,1475,210
13:19:22,1476,210,1479,210,1475,210
13:19:23,1474,210,1479,210,1475,210
13:19:24,836,119,1479,210,1475,210
13:19:25,242,34,836,119,1475,210
13:19:26,243,34,242,34,242,34
13:19:27,243,34,242,34,242,34
13:19:28,243,34,242,34,242,34
13:19:29,244,34,242,34,242,34
13:19:30,244,34,242,34,242,34
13:19:31,244,34,242,34,242,34
