12:7:16,912,130,911,129,910,126
12:7:17,912,130,911,129,910,126
12:7:18,912,130,911,129,910,126
12:7:19,912,130,911,129,910,126
12:7:20,913,130,911,129,910,126
12:7:21,912,130,911,129,910,126
12:7:22,913,130,911,129,910,126
12:7:23,913,130,911,129,910,126
12:7:24,912,130,911,129,910,126
12:7:25,913,130,911,129,910,126
12:7:26,913,130,911,129,910,126
12:7:27,913,130,911,129,910,126
12:7:28,912,130,911,129,910,126
12:7:29,912,130,911,129,910,126
12:7:30,912,130,911,129,910,126
12:7:31,911,129,911,129,910,126
12:7:32,911,129,911,129,910,126
12:7:33,911,129,911,129,910,126
12:7:34,912,130,911,129,910,126
12:7:35,911,129,911,129,910,126
12:7:36,911,129,911,129,910,126
12:7:37,912,129,911,129,910,126
12:7:38,912,130,911,129,910,126
12:7:39,913,130,911,129,910,126
12:7:40,913,130,911,129,910,126
12:7:41,913,130,911,129,910,126
12:7:42,913,130,911,129,910,126
12:7:43,912,130,911,129,910,126
12:7:44,913,130,911,129,910,126
12:7:45,912,130,911,129,910,126
12:7:46,913,130,911,129,910,126
12:7:47,913,130,911,129,910,126
12:7:48,913,130,911,129,910,126
12:7:49,912,130,911,129,910,126
12:7:50,913,130,911,129,910,126
12:7:51,913,130,911,129,910,126
12:7:52,912,130,911,129,910,126
12:7:53,912,129,911,129,910,126
12:7:54,912,130,911,129,910,126
12:7:55,912,130,911,129,910,126
12:7:56,913,130,911,129,910,126
12:7:57,913,130,911,129,910,126
12:7:58,912,130,911,129,910,126
12:7:59,912,130,911,129,910,126
12:8:0,912,129,911,129,910,126
12:8:1,910,129,911,129,910,126
12:8:2,911,129,911,129,910,126
12:8:3,912,130,911,129,910,126
12:8:4,911,129,911,129,910,126
12:8:5,912,130,911,129,910,126
12:8:6,912,130,911,129,910,126
12:8:7,912,130,911,129,910,126
12:8:8,912,130,911,129,910,126
12:8:9,912,130,911,129,910,126
12:8:10,913,130,911,129,910,126
12:8:11,912,130,911,129,910,126
12:8:12,912,130,911,129,910,126
12:8:13,912,130,911,129,910,126
12:8:14,912,130,911,129,910,126
12:8:15,912,130,911,129,910,126
12:8:16,912,130,911,129,910,126
12:8:17,912,130,911,129,910,126
12:8:18,912,130,911,129,910,126
12:8:19,912,129,911,129,910,126
12:8:20,912,130,911,129,910,126
12:8:21,912,130,911,129,910,126
12:8:22,912,130,911,129,910,126
12:8:23,912,130,911,129,910,126
12:8:24,912,130,911,129,910,126
12:8:25,912,130,911,129,910,126
12:8:26,912,129,911,129,910,126
12:8:27,911,129,911,129,910,126
12:8:28,911,129,911,129,910,126
12:8:29,912,129,911,129,910,126
12:8:30,912,129,911,129,910,126
12:8:31,912,130,911,129,910,126
12:8:32,913,130,911,129,910,126
12:8:33,912,129,911,129,910,126
12:8:34,911,129,911,129,910,126
12:8:35,912,129,911,129,910,126
12:8:36,912,129,911,129,910,126
12:8:37,912,129,911,129,910,126
12:8:38,912,129,911,129,910,126
12:8:39,912,129,911,129,910,126
12:8:40,912,129,911,129,910,126
12:8:41,912,129,911,129,910,126
12:8:42,912,130,911,129,910,126
12:8:43,912,130,911,129,910,126
12:8:44,912,130,911,129,910,126
12:8:45,912,130,911,129,910,126
12:8:46,912,130,911,129,910,126
12:8:47,912,130,911,129,910,126
12:8:48,912,130,911,129,910,126
12:8:49,912,129,911,129,910,126
12:8:50,912,129,911,129,910,126
12:8:51,910,129,911,129,910,126
12:8:52,911,129,911,129,910,126
12:8:53,912,130,911,129,910,126
12:8:54,913,130,911,129,910,126
12:8:55,913,130,911,129,910,126
12:8:56,911,129,911,129,910,126
12:8:57,911,129,911,129,910,126
12:8:58,912,129,911,129,910,126
12:8:59,912,130,911,129,910,126
12:9:0,912,130,911,129,910,126
12:9:1,912,130,911,129,910,126
12:9:2,912,129,911,129,910,126
12:9:3,912,129,911,129,910,126
12:9:4,912,129,911,129,910,126
12:9:5,912,130,911,129,910,126
12:9:6,912,129,911,129,910,126
12:9:7,911,129,911,129,910,126
12:9:8,912,129,911,129,910,126
12:9:9,911,129,911,129,910,126
12:9:10,912,129,911,129,910,126
12:9:11,912,130,911,129,910,126
12:9:12,912,130,911,129,910,126
12:9:13,912,130,911,129,910,126
12:9:14,912,130,911,129,910,126
12:9:15,912,130,911,129,910,126
12:9:16,911,129,911,129,910,126
12:9:17,911,129,911,129,910,126
12:9:18,911,129,911,129,910,126
12:9:19,912,129,911,129,910,126
12:9:20,912,129,911,129,910,126
12:9:21,912,130,911,129,910,126
12:9:22,912,130,911,129,910,126
12:9:23,912,130,911,129,910,126
12:9:24,912,129,911,129,910,126
12:9:25,911,129,911,129,910,126
12:9:26,912,129,911,129,910,126
12:9:27,912,130,911,129,910,126
12:9:28,912,130,911,129,910,126
12:9:29,912,130,911,129,910,126
12:9:30,912,130,911,129,910,126
12:9:31,912,129,911,129,910,126
12:9:32,912,129,911,129,910,126
12:9:33,911,129,911,129,910,126
12:9:34,912,129,911,129,910,126
12:9:35,912,130,911,129,910,126
12:9:36,912,130,911,129,910,126
12:9:37,912,130,911,129,910,126
12:9:38,912,130,911,129,910,126
12:9:39,913,130,911,129,910,126
12:9:40,912,130,911,129,910,126
12:9:41,910,129,911,129,910,126
12:9:42,911,129,911,129,910,126
12:9:43,912,130,911,129,910,126
12:9:44,911,129,911,129,910,126
12:9:45,911,129,911,129,910,126
12:9:46,911,129,911,129,910,126
12:9:47,912,129,911,129,910,126
12:9:48,912,129,911,129,910,126
12:9:49,911,129,911,129,910,126
12:9:50,912,129,911,129,910,126
12:9:51,912,129,911,129,910,126
12:9:52,912,130,911,129,910,126
12:9:53,911,129,911,129,910,126
12:9:54,911,129,911,129,910,126
12:9:55,910,129,911,129,910,126
12:9:56,911,129,911,129,910,126
12:9:57,911,129,911,129,910,126
12:9:58,911,129,911,129,910,126
12:9:59,911,129,911,129,910,126
12:10:0,911,129,911,129,910,126
12:10:1,912,129,911,129,910,126
12:10:2,911,129,911,129,910,126
12:10:3,911,129,911,129,910,126
12:10:4,912,129,911,129,910,126
12:10:5,911,129,911,129,910,126
12:10:6,911,129,911,129,910,126
12:10:7,912,129,911,129,910,126
12:10:8,912,129,911,129,910,126
12:10:9,912,130,911,129,910,126
12:10:10,913,130,911,129,910,126
12:10:11,912,130,911,129,910,126
12:10:12,912,130,911,129,910,126
12:10:13,912,129,911,129,910,126
12:10:14,912,130,911,129,910,126
12:10:15,912,129,911,129,910,126
12:10:16,912,130,911,129,910,126
12:10:17,912,130,911,129,910,126
12:10:18,912,130,911,129,910,126
12:10:19,913,130,911,129,910,126
12:10:20,912,130,911,129,910,126
12:10:21,912,130,911,129,910,126
12:10:22,912,129,911,129,910,126
12:10:23,912,130,911,129,910,126
12:10:24,912,130,911,129,910,126
12:10:25,912,130,911,129,910,126
12:10:26,912,130,911,129,910,126
12:10:27,913,130,911,129,910,126
12:10:28,912,130,911,129,910,126
12:10:29,911,129,911,129,910,126
12:10:30,911,129,911,129,910,126
12:10:31,912,129,911,129,910,126
12:10:32,912,130,911,129,910,126
12:10:33,912,130,911,129,910,126
12:10:34,912,130,911,129,910,126
12:10:35,912,130,911,129,910,126
12:10:36,913,130,911,129,910,126
12:10:37,912,130,911,129,910,126
12:10:38,912,130,911,129,910,126
12:10:39,912,130,911,129,910,126
12:10:40,912,130,911,129,910,126
12:10:41,912,130,911,129,910,126
12:10:42,912,130,911,129,910,126
12:10:43,912,129,911,129,910,126
12:10:44,912,130,911,129,910,126
12:10:45,912,129,911,129,910,126
12:10:46,913,130,911,129,910,126
12:10:47,912,130,911,129,910,126
12:10:48,912,130,911,129,910,126
12:10:49,912,130,911,129,910,126
12:10:50,912,130,911,129,910,126
12:10:51,912,130,911,129,910,126
12:10:52,912,130,911,129,910,126
12:10:53,912,129,911,129,910,126
12:10:54,911,129,911,129,910,126
12:10:55,911,129,911,129,910,126
12:10:56,912,130,911,129,910,126
12:10:57,912,130,911,129,910,126
12:10:58,912,130,911,129,910,126
12:10:59,911,129,911,129,910,126
12:11:0,912,129,911,129,910,126
12:11:1,911,129,911,129,910,126
12:11:2,912,129,911,129,910,126
12:11:3,912,130,911,129,910,126
12:11:4,912,130,911,129,910,126
12:11:5,912,130,911,129,910,126
12:11:6,912,130,911,129,910,126
12:11:7,912,130,911,129,910,126
12:11:8,913,130,911,129,910,126
12:11:9,913,130,911,129,910,126
12:11:10,912,130,911,129,910,126
12:11:11,912,130,911,129,910,126
12:11:12,912,130,911,129,910,126
12:11:13,912,130,911,129,910,126
12:11:14,912,130,911,129,910,126
12:11:15,912,130,911,129,910,126
12:11:16,912,130,911,129,910,126
12:11:17,912,130,911,129,910,126
12:11:18,912,130,911,129,910,126
12:11:19,911,129,911,129,910,126
12:11:20,910,129,911,129,910,126
12:11:21,910,129,911,129,910,126
12:11:22,911,129,911,129,910,126
12:11:23,911,129,911,129,910,126
12:11:24,912,130,911,129,910,126
12:11:25,912,130,911,129,910,126
12:11:26,912,130,911,129,910,126
12:11:27,912,129,911,129,910,126
12:11:28,912,129,911,129,910,126
12:11:29,912,129,911,129,910,126
12:11:30,912,130,911,129,910,126
12:11:31,911,129,911,129,910,126
12:11:32,911,129,911,129,910,126
12:11:33,911,129,911,129,910,126
12:11:34,911,129,911,129,910,126
12:11:35,912,129,911,129,910,126
12:11:36,912,129,911,129,910,126
12:11:37,912,129,911,129,910,126
12:11:38,912,129,911,129,910,126
12:11:39,912,129,911,129,910,126
12:11:40,912,129,911,129,910,126
12:11:41,912,129,911,129,910,126
12:11:42,912,129,911,129,910,126
12:11:43,912,129,911,129,910,126
12:11:44,911,129,911,129,910,126
12:11:45,910,129,911,129,910,126
12:11:46,910,129,911,129,910,126
12:11:47,911,129,911,129,910,126
12:11:48,912,130,911,129,910,126
12:11:49,912,129,911,129,910,126
12:11:50,911,129,911,129,910,126
12:11:51,911,129,911,129,910,126
12:11:52,912,130,911,129,910,126
12:11:53,913,130,911,129,910,126
12:11:54,912,130,911,129,910,126
12:11:55,912,129,911,129,910,126
12:11:56,912,129,911,129,910,126
12:11:57,911,129,911,129,910,126
12:11:58,912,129,911,129,910,126
12:11:59,912,129,911,129,910,126
12:12:0,912,129,911,129,910,126
12:12:1,912,129,911,129,910,126
12:12:2,912,129,911,129,910,126
12:12:3,912,129,911,129,910,126
12:12:4,912,130,911,129,910,126
12:12:5,912,130,911,129,910,126
12:12:6,912,129,911,129,910,126
12:12:7,911,129,911,129,910,126
12:12:8,911,129,911,129,910,126
12:12:9,910,129,911,129,910,126
12:12:10,911,129,911,129,910,126
12:12:11,911,129,911,129,910,126
12:12:12,912,129,911,129,910,126
12:12:13,912,130,911,129,910,126
12:12:14,912,130,911,129,910,126
12:12:15,913,130,911,129,910,126
12:12:16,912,130,911,129,910,126
12:12:17,912,130,911,129,910,126
12:12:18,912,130,911,129,910,126
12:12:19,911,129,911,129,910,126
12:12:20,911,129,911,129,910,126
12:12:21,912,130,911,129,910,126
12:12:22,913,130,911,129,910,126
12:12:23,913,130,911,129,910,126
12:12:24,913,130,911,129,910,126
12:12:25,913,130,911,129,910,126
12:12:26,912,130,911,129,910,126
12:12:27,912,130,911,129,910,126
12:12:28,913,130,911,129,910,126
12:12:29,913,130,911,129,910,126
12:12:30,913,130,911,129,910,126
12:12:31,913,130,911,129,910,126
12:12:32,912,130,911,129,910,126
12:12:33,912,129,911,129,910,126
12:12:34,911,129,911,129,910,126
12:12:35,912,130,911,129,910,126
12:12:36,913,130,911,129,910,126
12:12:37,914,130,911,129,910,126
12:12:38,913,130,911,129,910,126
12:12:39,913,130,911,129,910,126
12:12:40,913,130,911,129,910,126
12:12:41,913,130,911,129,910,126
12:12:42,913,130,911,129,910,126
12:12:43,913,130,911,129,910,126
12:12:44,913,130,911,129,910,126
12:12:45,912,130,911,129,910,126
12:12:46,912,130,911,129,910,126
12:12:47,912,130,911,129,910,126
12:12:48,912,130,911,129,910,126
12:12:49,912,130,911,129,910,126
12:12:50,912,130,911,129,910,126
12:12:51,912,130,911,129,910,126
12:12:52,913,130,911,129,910,126
12:12:53,913,130,911,129,910,126
12:12:54,913,130,911,129,910,126
12:12:55,912,130,911,129,910,126
12:12:56,912,130,911,129,910,126
12:12:57,912,129,911,129,910,126
12:12:58,911,129,911,129,910,126
12:12:59,912,129,911,129,910,126
12:13:0,912,129,911,129,910,126
12:13:1,912,130,911,129,910,126
12:13:2,912,130,911,129,910,126
12:13:3,912,130,911,129,910,126
12:13:4,912,130,911,129,910,126
12:13:5,912,130,911,129,910,126
12:13:6,912,129,911,129,910,126
12:13:7,911,129,911,129,910,126
12:13:8,911,129,911,129,910,126
12:13:9,911,129,911,129,910,126
12:13:10,911,129,911,129,910,126
12:13:11,912,130,911,129,910,126
12:13:12,912,130,911,129,910,126
12:13:13,912,130,911,129,910,126
12:13:14,912,130,911,129,910,126
12:13:15,912,130,911,129,910,126
12:13:16,912,130,911,129,910,126
12:13:17,912,129,911,129,910,126
12:13:18,911,129,911,129,910,126
12:13:19,912,129,911,129,910,126
12:13:20,912,130,911,129,910,126
12:13:21,913,130,911,129,910,126
12:13:22,913,130,911,129,910,126
12:13:23,912,129,911,129,910,126
12:13:24,911,129,911,129,910,126
12:13:25,910,129,911,129,910,126
12:13:26,911,129,911,129,910,126
12:13:27,912,130,911,129,910,126
12:13:28,912,130,911,129,910,126
12:13:29,912,130,911,129,910,126
12:13:30,912,130,911,129,910,126
12:13:31,913,130,911,129,910,126
12:13:32,912,130,911,129,910,126
12:13:33,912,130,911,129,910,126
12:13:34,912,130,911,129,910,126
12:13:35,912,130,911,129,910,126
12:13:36,912,130,911,129,910,126
12:13:37,912,130,911,129,910,126
12:13:38,912,130,911,129,910,126
12:13:39,912,130,911,129,910,126
12:13:40,912,130,911,129,910,126
12:13:41,912,130,911,129,910,126
12:13:42,912,129,911,129,910,126
12:13:43,912,129,911,129,910,126
12:13:44,912,130,911,129,910,126
12:13:45,912,130,911,129,910,126
12:13:46,912,130,911,129,910,126
12:13:47,911,129,911,129,910,126
12:13:48,910,129,911,129,910,126
12:13:49,910,129,911,129,910,126
12:13:50,911,129,911,129,910,126
12:13:51,912,130,911,129,910,126
12:13:52,912,130,911,129,910,126
12:13:53,912,129,911,129,910,126
12:13:54,911,129,911,129,910,126
12:13:55,911,129,911,129,910,126
12:13:56,911,129,911,129,910,126
12:13:57,911,129,911,129,910,126
12:13:58,912,129,911,129,910,126
12:13:59,912,130,911,129,910,126
12:14:0,912,130,911,129,910,126
12:14:1,912,129,911,129,910,126
12:14:2,912,130,911,129,910,126
12:14:3,912,130,911,129,910,126
12:14:4,912,130,911,129,910,126
12:14:5,912,129,911,129,910,126
12:14:6,912,130,911,129,910,126
12:14:7,912,130,911,129,910,126
12:14:8,912,130,911,129,910,126
12:14:9,912,129,911,129,910,126
12:14:10,912,129,911,129,910,126
12:14:11,912,130,911,129,910,126
12:14:12,912,129,911,129,910,126
12:14:13,912,129,911,129,910,126
12:14:14,910,129,911,129,910,126
12:14:15,911,129,911,129,910,126
12:14:16,911,129,911,129,910,126
12:14:17,911,129,911,129,910,126
12:14:18,911,129,911,129,910,126
12:14:19,910,129,911,129,910,126
12:14:20,910,129,911,129,910,126
12:14:21,910,129,911,129,910,126
12:14:22,910,129,911,129,910,126
12:14:23,911,129,911,129,910,126
12:14:24,911,129,911,129,910,126
12:14:25,911,129,911,129,910,126
12:14:26,912,129,911,129,910,126
12:14:27,912,130,911,129,910,126
12:14:28,912,130,911,129,910,126
12:14:29,912,129,911,129,910,126
12:14:30,911,129,911,129,910,126
12:14:31,912,129,911,129,910,126
12:14:32,912,129,911,129,910,126
12:14:33,912,130,911,129,910,126
12:14:34,912,130,911,129,910,126
12:14:35,912,130,911,129,910,126
12:14:36,912,130,911,129,910,126
12:14:37,912,129,911,129,910,126
12:14:38,911,129,911,129,910,126
12:14:39,911,129,911,129,910,126
12:14:40,912,130,911,129,910,126
12:14:41,912,129,911,129,910,126
12:14:42,911,129,911,129,910,126
12:14:43,911,129,911,129,910,126
12:14:44,911,129,911,129,910,126
12:14:45,910,129,911,129,910,126
12:14:46,910,129,911,129,910,126
12:14:47,911,129,911,129,910,126
12:14:48,912,129,911,129,910,126
12:14:49,912,130,911,129,910,126
12:14:50,913,130,911,129,910,126
12:14:51,912,130,911,129,910,126
12:14:52,911,129,911,129,910,126
12:14:53,911,129,911,129,910,126
12:14:54,911,129,911,129,910,126
12:14:55,911,129,911,129,910,126
12:14:56,912,129,911,129,910,126
12:14:57,911,129,911,129,910,126
12:14:58,911,129,911,129,910,126
12:14:59,911,129,911,129,910,126
12:15:0,912,129,911,129,910,126
12:15:1,912,129,911,129,910,126
12:15:2,912,129,911,129,910,126
12:15:3,912,129,911,129,910,126
12:15:4,911,129,911,129,910,126
12:15:5,911,129,911,129,910,126
12:15:6,911,129,911,129,910,126
12:15:7,912,129,911,129,910,126
12:15:8,912,130,911,129,910,126
12:15:9,912,129,911,129,910,126
12:15:10,912,129,911,129,910,126
12:15:11,912,129,911,129,910,126
12:15:12,220,293,911,129,910,126
12:15:13,247,62,220,293,910,126
12:15:14,247,61,247,62,247,61
12:15:15,226,56,247,62,247,61
12:15:16,198,49,226,56,247,61
12:15:17,14,20,198,49,247,61
12:15:18,9,13,14,20,11,16
12:15:19,546,77,14,20,11,16
12:15:20,917,130,546,77,11,16
12:15:21,915,130,917,130,913,130
12:15:22,915,130,917,130,913,130
12:15:23,914,130,917,130,913,130
12:15:24,914,130,917,130,913,130
12:15:25,914,130,917,130,913,130
12:15:26,914,130,917,130,913,130
12:15:27,914,130,917,130,913,130
12:15:28,914,130,917,130,913,130
12:15:29,914,130,917,130,913,130
12:15:30,914,130,917,130,913,130
12:15:31,914,130,917,130,913,130
12:15:32,913,130,917,130,913,130
12:15:33,913,130,917,130,913,130
12:15:34,913,130,917,130,913,130
12:15:35,915,130,917,130,913,130
12:15:36,914,130,917,130,913,130
12:15:37,914,130,917,130,913,130
12:15:38,914,130,917,130,913,130
12:15:39,914,130,917,130,913,130
12:15:40,914,130,917,130,913,130
12:15:41,914,130,917,130,913,130
12:15:42,914,130,917,130,913,130
12:15:43,914,130,917,130,913,130
12:15:44,914,130,917,130,913,130
12:15:45,913,130,917,130,913,130
12:15:46,914,130,917,130,913,130
12:15:47,913,130,917,130,913,130
12:15:48,914,130,917,130,913,130
12:15:49,913,130,917,130,913,130
12:15:50,914,130,917,130,913,130
12:15:51,913,130,917,130,913,130
12:15:52,914,130,917,130,913,130
12:15:53,914,130,917,130,913,130
12:15:54,914,130,917,130,913,130
12:15:55,914,130,917,130,913,130
12:15:56,914,130,917,130,913,130
12:15:57,915,130,917,130,913,130
12:15:58,914,130,917,130,913,130
12:15:59,914,130,917,130,913,130
12:16:0,914,130,917,130,913,130
12:16:1,913,130,917,130,913,130
12:16:2,913,130,917,130,913,130
12:16:3,914,130,917,130,913,130
12:16:4,914,130,917,130,913,130
12:16:5,914,130,917,130,913,130
12:16:6,913,130,917,130,913,130
12:16:7,914,130,917,130,913,130
12:16:8,914,130,917,130,913,130
12:16:9,914,130,917,130,913,130
12:16:10,914,130,917,130,913,130
12:16:11,914,130,917,130,913,130
12:16:12,914,130,917,130,913,130
12:16:13,914,130,917,130,913,130
12:16:15,914,130,917,130,913,130
12:16:15,913,130,917,130,913,130
12:16:16,913,130,917,130,913,130
12:16:17,914,130,917,130,913,130
12:16:18,770,109,917,130,913,130
12:16:19,136,159,770,109,913,130
12:16:20,916,130,136,159,913,130
12:16:21,914,130,916,130,914,130
12:16:22,914,130,916,130,914,130
12:16:23,914,130,916,130,914,130
12:16:24,914,130,916,130,914,130
12:16:25,914,130,916,130,914,130
12:16:26,914,130,916,130,914,130
12:16:27,914,130,916,130,914,130
12:16:28,914,130,916,130,914,130
12:16:29,914,130,916,130,914,130
12:16:30,914,130,916,130,914,130
12:16:31,831,118,916,130,914,130
12:16:32,9,10,831,118,914,130
12:16:33,2,3,9,10,914,130
12:16:34,1,1,2,3,1,1
12:16:35,1,1,2,3,1,1
12:16:36,1,1,2,3,1,1
12:16:37,250,72,2,3,1,1
12:16:38,224,56,250,72,1,1
12:16:39,271,79,224,56,1,1
12:16:40,257,75,271,79,1,1
12:16:41,252,73,257,75,243,60
12:16:42,251,73,257,75,243,60
12:16:43,251,73,257,75,243,60
12:16:44,246,61,257,75,243,60
12:16:45,245,61,246,61,243,60
12:16:46,241,60,246,61,243,60
12:16:47,240,60,246,61,243,60
12:16:48,234,58,246,61,243,60
12:16:49,234,58,234,58,223,56
12:16:50,233,58,234,58,223,56
12:16:51,232,58,234,58,223,56
12:16:52,231,57,234,58,223,56
12:16:53,230,57,234,58,223,56
12:16:54,229,57,234,58,223,56
12:16:55,225,56,234,58,223,56
12:16:56,227,56,225,56,223,56
12:16:57,226,56,225,56,223,56
12:16:58,226,56,225,56,223,56
12:16:59,227,57,225,56,223,56
12:17:0,226,56,225,56,223,56
12:17:1,225,56,225,56,223,56
12:17:2,223,56,225,56,223,56
12:17:3,226,56,225,56,223,56
12:17:4,226,56,225,56,223,56
12:17:5,225,56,225,56,223,56
12:17:6,224,56,225,56,223,56
12:17:7,223,56,225,56,223,56
12:17:8,225,56,225,56,223,56
12:17:9,225,56,225,56,223,56
12:17:10,224,56,225,56,223,56
12:17:11,225,56,225,56,223,56
12:17:12,191,47,225,56,223,56
12:17:13,165,41,191,47,223,56
12:17:14,171,43,165,41,168,41
12:17:15,216,30,165,41,168,41
12:17:16,917,130,216,30,168,41
12:17:17,915,130,917,130,914,130
12:17:18,915,130,917,130,914,130
12:17:19,915,130,917,130,914,130
12:17:20,915,130,917,130,914,130
12:17:21,915,130,917,130,914,130
12:17:22,915,130,917,130,914,130
12:17:23,914,130,917,130,914,130
12:17:24,326,46,917,130,914,130
12:17:25,248,62,326,46,914,130
12:17:26,186,46,248,62,914,130
12:17:27,209,52,186,46,914,130
12:17:28,222,55,209,52,914,130
12:17:29,211,52,222,55,914,130
12:17:30,218,54,211,52,914,130
12:17:31,213,53,218,54,208,48
12:17:32,211,53,218,54,208,48
12:17:33,214,53,211,53,208,48
12:17:34,216,54,211,53,208,48
12:17:35,211,52,211,53,208,48
12:17:36,215,53,211,53,208,48
12:17:37,211,52,211,53,208,48
12:17:38,210,52,211,53,208,48
12:17:39,212,53,211,53,208,48
12:17:40,207,52,211,53,208,48
12:17:41,212,43,211,53,208,48
12:18:41,215,54,211,53,208,48
12:18:41,179,44,211,53,208,48
12:18:42,145,29,179,44,208,48
12:18:43,176,35,145,29,208,48
12:18:44,216,54,176,35,208,48
12:18:45,158,32,216,54,208,48
12:18:46,154,31,158,32,155,31
12:18:47,205,41,158,32,155,31
12:18:48,137,34,205,41,155,31
12:18:49,117,23,137,34,155,31
12:18:50,91,39,117,23,155,31
12:18:51,9,13,91,39,155,31
12:18:52,14,2,9,13,11,2
12:18:53,786,112,14,2,11,2
12:18:54,918,130,786,112,11,2
12:18:55,917,130,918,130,914,130
12:18:56,916,130,918,130,914,130
12:18:57,916,130,918,130,914,130
12:18:58,916,130,918,130,914,130
12:18:59,916,130,918,130,914,130
12:19:0,916,130,918,130,914,130
12:19:1,915,130,918,130,914,130
12:19:2,915,130,918,130,914,130
12:19:3,915,130,918,130,914,130
12:19:4,915,130,918,130,914,130
12:19:5,915,130,918,130,914,130
12:19:6,915,130,918,130,914,130
12:19:7,915,130,918,130,914,130
12:19:8,915,130,918,130,914,130
12:19:9,916,130,918,130,914,130
12:19:10,915,130,918,130,914,130
12:19:11,915,130,918,130,914,130
12:19:12,915,130,918,130,914,130
12:19:13,915,130,918,130,914,130
12:19:14,916,130,918,130,914,130
12:19:15,916,130,918,130,914,130
12:19:16,915,130,918,130,914,130
12:19:17,916,130,918,130,914,130
12:19:18,915,130,918,130,914,130
12:19:19,916,130,918,130,914,130
12:19:20,915,130,918,130,914,130
12:19:21,915,130,918,130,914,130
12:19:22,915,130,918,130,914,130
