12:57:0,28,9,29,9,27,0
12:57:1,28,9,29,9,27,0
12:57:3,28,9,29,9,27,0
12:57:3,28,9,29,9,27,0
12:57:5,28,9,29,9,27,0
12:57:6,28,9,29,9,27,0
12:57:6,28,9,29,9,27,0
12:57:7,28,9,29,9,27,0
12:57:9,28,9,29,9,27,0
12:57:10,28,9,29,9,27,0
12:57:11,28,9,29,9,27,0
12:57:12,28,9,29,9,27,0
12:57:12,28,9,29,9,27,0
12:57:13,28,9,29,9,27,0
12:57:14,28,9,29,9,27,0
12:57:16,28,9,29,9,27,0
12:57:17,28,9,29,9,27,0
12:57:18,28,9,29,9,27,0
12:57:18,27,9,29,9,27,0
12:57:19,27,9,29,9,27,0
12:57:21,27,9,29,9,27,0
12:57:22,28,9,29,9,27,0
12:57:23,28,9,29,9,27,0
12:57:24,27,9,29,9,27,0
12:57:24,28,9,29,9,27,0
12:57:26,28,9,29,9,27,0
12:57:26,27,9,29,9,27,0
12:57:27,27,9,29,9,27,0
12:57:29,27,9,29,9,27,0
12:57:30,27,9,29,9,27,0
12:57:30,27,9,29,9,27,0
12:57:31,27,9,29,9,27,0
12:57:32,27,9,29,9,27,0
12:57:34,27,9,29,9,27,0
12:57:35,27,9,29,9,27,0
12:57:35,27,9,29,9,27,0
12:57:36,27,9,29,9,27,0
12:57:37,27,9,29,9,27,0
12:57:39,27,9,29,9,27,0
12:57:40,27,9,29,9,27,0
12:57:40,27,9,29,9,27,0
12:57:41,27,9,29,9,27,0
12:57:43,27,9,29,9,27,0
12:57:43,27,9,29,9,27,0
12:57:45,27,9,29,9,27,0
12:57:46,27,9,29,9,27,0
12:57:47,27,9,29,9,27,0
12:57:47,27,9,29,9,27,0
12:57:49,27,9,29,9,27,0
12:57:49,27,9,29,9,27,0
12:57:51,27,9,29,9,27,0
12:57:52,27,9,29,9,27,0
12:57:52,27,9,29,9,27,0
12:57:53,27,9,29,9,27,0
12:57:55,27,9,29,9,27,0
12:57:56,27,9,29,9,27,0
12:57:57,27,9,29,9,27,0
12:57:58,27,9,29,9,27,0
12:57:58,27,9,29,9,27,0
12:57:59,27,9,29,9,27,0
12:58:1,27,9,29,9,27,0
12:58:1,27,9,29,9,27,0
12:58:3,27,9,29,9,27,0
12:58:4,27,9,29,9,27,0
12:58:4,27,9,29,9,27,0
12:58:5,27,9,29,9,27,0
12:58:7,27,9,29,9,27,0
12:58:7,27,9,29,9,27,0
12:58:9,27,9,29,9,27,0
12:58:10,27,9,29,9,27,0
12:58:10,27,9,29,9,27,0
12:58:11,27,9,29,9,27,0
12:58:13,27,9,29,9,27,0
12:58:13,27,9,29,9,27,0
12:58:15,27,9,29,9,27,0
12:58:16,27,9,29,9,27,0
12:58:16,27,9,29,9,27,0
12:58:18,27,9,29,9,27,0
12:58:19,27,9,29,9,27,0
12:58:19,27,9,29,9,27,0
12:58:21,27,9,29,9,27,0
12:58:22,27,9,29,9,27,0
12:58:22,27,9,29,9,27,0
12:58:23,27,9,29,9,27,0
12:58:25,27,9,29,9,27,0
12:58:25,27,8,29,9,27,0
12:58:27,27,8,29,9,27,0
12:58:28,27,8,29,9,27,0
12:58:28,27,8,29,9,27,0
12:58:29,27,8,29,9,27,0
12:58:31,27,8,29,9,27,0
12:58:31,27,8,29,9,27,0
12:58:33,27,8,29,9,27,0
12:58:34,27,8,29,9,27,0
12:58:34,27,8,29,9,27,0
12:58:35,27,8,29,9,27,0
12:58:37,27,8,29,9,27,0
12:58:38,27,8,29,9,27,0
12:58:39,27,8,29,9,27,0
12:58:40,27,8,29,9,27,0
12:58:40,27,8,29,9,27,0
12:58:41,27,8,29,9,27,0
12:58:43,27,8,29,9,27,0
12:58:43,27,8,29,9,27,0
12:58:45,27,8,29,9,27,0
12:58:46,27,8,29,9,27,0
12:58:46,27,8,29,9,27,0
12:58:47,27,8,29,9,27,0
12:58:49,27,8,29,9,27,0
12:58:49,27,8,29,9,27,0
12:58:51,27,8,29,9,27,0
12:58:51,27,8,29,9,27,0
12:58:52,27,8,29,9,27,0
12:58:53,27,8,29,9,27,0
12:58:55,27,8,29,9,27,0
12:58:55,27,8,29,9,27,0
12:58:57,27,8,29,9,27,0
12:58:57,27,8,29,9,27,0
12:58:58,27,8,29,9,27,0
12:58:59,27,8,29,9,27,0
12:59:1,27,8,29,9,27,0
12:59:1,27,8,29,9,27,0
12:59:3,27,8,29,9,27,0
12:59:3,27,8,29,9,27,0
12:59:4,27,8,29,9,27,0
12:59:5,27,8,29,9,27,0
12:59:7,27,8,29,9,27,0
12:59:7,27,8,29,9,27,0
12:59:9,27,8,29,9,27,0
12:59:9,27,8,29,9,27,0
12:59:10,27,8,29,9,27,0
12:59:11,27,8,29,9,27,0
12:59:13,27,8,29,9,27,0
12:59:13,27,8,29,9,27,0
12:59:15,27,8,29,9,27,0
12:59:15,27,8,29,9,27,0
12:59:16,27,8,29,9,27,0
12:59:17,27,8,29,9,27,0
12:59:19,27,8,29,9,27,0
12:59:19,27,8,29,9,27,0
12:59:21,27,8,29,9,27,0
12:59:21,54,7,29,9,27,0
12:59:22,74,10,54,7,27,0
12:59:23,73,10,74,10,72,18
12:59:25,74,10,74,10,72,18
12:59:25,74,10,74,10,72,18
12:59:27,74,10,74,10,72,18
12:59:27,74,10,74,10,72,18
12:59:28,74,10,74,10,72,18
12:59:29,74,10,74,10,72,18
12:59:31,74,10,74,10,72,18
12:59:31,74,10,74,10,72,18
12:59:33,74,10,74,10,72,18
12:59:34,74,10,74,10,72,18
12:59:34,74,10,74,10,72,18
12:59:35,74,10,74,10,72,18
12:59:37,74,10,74,10,72,18
12:59:37,74,10,74,10,72,18
12:59:39,74,10,74,10,72,18
12:59:39,74,10,74,10,72,18
12:59:40,74,10,74,10,72,18
12:59:41,74,10,74,10,72,18
12:59:43,74,10,74,10,72,18
12:59:43,74,10,74,10,72,18
12:59:45,74,10,74,10,72,18
12:59:45,74,10,74,10,72,18
12:59:46,74,10,74,10,72,18
12:59:47,74,10,74,10,72,18
12:59:49,74,10,74,10,72,18
12:59:49,74,10,74,10,72,18
12:59:51,74,10,74,10,72,18
12:59:51,74,10,74,10,72,18
12:59:52,74,10,74,10,72,18
12:59:53,74,10,74,10,72,18
12:59:55,74,10,74,10,72,18
12:59:55,74,10,74,10,72,18
12:59:57,74,10,74,10,72,18
12:59:57,74,10,74,10,72,18
12:59:58,74,10,74,10,72,18
12:59:59,74,10,74,10,72,18
13:0:1,74,10,74,10,72,18
13:0:1,74,10,74,10,72,18
13:0:3,74,10,74,10,72,18
13:0:3,74,10,74,10,72,18
13:0:4,74,10,74,10,72,18
13:0:5,74,10,74,10,72,18
13:0:7,74,10,74,10,72,18
13:0:7,74,10,74,10,72,18
13:0:9,74,10,74,10,72,18
13:0:9,74,10,74,10,72,18
13:0:10,74,10,74,10,72,18
13:0:11,72,18,74,10,72,18
13:0:13,45,14,45,14,72,18
13:0:13,26,8,45,14,72,18
13:0:15,26,8,26,8,26,6
13:0:15,26,8,26,8,26,6
13:0:16,26,8,26,8,26,6
13:0:17,26,8,26,8,26,6
13:0:19,27,8,26,8,26,6
13:0:19,27,8,26,8,26,6
13:0:21,27,8,26,8,26,6
13:0:21,27,8,26,8,26,6
13:0:22,27,8,26,8,26,6
13:0:23,27,8,26,8,26,6
13:0:25,26,8,26,8,26,6
13:0:25,26,8,26,8,26,6
13:0:27,26,8,26,8,26,6
13:0:27,26,8,26,8,26,6
13:0:28,26,8,26,8,26,6
13:0:29,26,8,26,8,26,6
13:0:31,26,8,26,8,26,6
13:0:31,26,8,26,8,26,6
13:0:33,26,8,26,8,26,6
13:0:33,26,8,26,8,26,6
13:0:34,26,8,26,8,26,6
13:0:35,26,8,26,8,26,6
13:0:37,26,8,26,8,26,6
13:0:37,26,8,26,8,26,6
13:0:39,26,8,26,8,26,6
13:0:39,26,8,26,8,26,6
13:0:40,26,8,26,8,26,6
13:0:41,26,8,26,8,26,6
13:0:43,26,8,26,8,26,6
13:0:43,26,8,26,8,26,6
13:0:45,26,8,26,8,26,6
13:0:45,26,8,26,8,26,6
13:0:46,26,8,26,8,26,6
13:0:47,26,8,26,8,26,6
13:0:49,26,8,26,8,26,6
13:0:49,26,8,26,8,26,6
13:0:51,26,8,26,8,26,6
13:0:51,26,8,26,8,26,6
13:0:52,26,8,26,8,26,6
13:0:53,26,8,26,8,26,6
13:0:55,26,8,26,8,26,6
13:0:55,26,8,26,8,26,6
13:0:57,26,8,26,8,26,6
13:0:57,26,8,26,8,26,6
13:0:58,26,8,26,8,26,6
13:0:59,26,8,26,8,26,6
13:1:1,27,3,26,8,26,6
13:1:1,66,13,26,8,26,6
13:1:3,66,13,66,13,66,6
13:1:3,44,6,66,13,66,6
13:1:4,74,10,44,6,66,6
13:1:5,50,7,74,10,66,6
13:1:7,64,9,50,7,66,6
13:1:7,55,13,64,9,66,6
13:1:9,55,13,55,13,55,12
13:1:9,56,18,55,13,55,12
13:1:10,58,8,55,13,55,12
13:1:11,64,9,55,13,55,12
13:1:13,63,9,64,9,63,9
13:1:13,56,8,64,9,63,9
13:1:15,56,8,56,8,56,8
13:1:15,56,8,56,8,56,8
13:1:16,65,13,56,8,56,8
13:1:17,62,8,65,13,63,8
13:1:19,74,10,74,10,74,8
13:1:19,74,10,74,10,74,8
13:1:21,74,10,74,10,74,8
13:1:21,51,16,74,10,74,8
13:1:22,26,8,51,16,74,8
13:1:23,26,8,26,8,26,6
13:1:25,27,3,26,8,26,6
13:1:25,54,15,26,8,26,6
13:1:27,54,15,54,15,52,10
13:1:27,57,8,54,15,52,10
13:1:28,56,18,54,15,52,10
13:1:29,58,8,54,15,52,10
13:1:31,55,7,54,15,52,10
13:1:31,52,15,54,15,52,10
13:1:33,52,15,54,15,52,10
13:1:34,69,9,69,9,52,10
13:1:34,59,8,69,9,52,10
13:1:35,52,17,59,8,52,10
13:1:37,26,8,52,17,52,10
13:1:38,26,8,26,8,26,8
13:1:39,26,8,26,8,26,8
13:1:39,26,8,26,8,26,8
13:1:40,26,8,26,8,26,8
13:1:41,26,8,26,8,26,8
13:1:43,58,8,58,8,26,8
13:1:43,73,10,58,8,26,8
13:1:45,73,10,73,10,71,8
13:1:45,68,13,73,10,71,8
13:1:46,56,11,73,10,71,8
13:1:47,62,8,56,11,59,8
13:1:49,73,10,73,10,73,8
13:1:49,73,10,73,10,73,8
13:1:51,73,10,73,10,73,8
13:1:51,73,10,73,10,73,8
13:1:52,74,10,73,10,73,8
13:1:53,74,10,73,10,73,8
13:1:55,74,10,73,10,73,8
13:1:56,74,10,73,10,73,8
13:1:57,74,10,73,10,73,8
13:1:58,74,10,73,10,73,8
13:1:58,74,10,73,10,73,8
13:1:59,74,10,73,10,73,8
13:2:1,74,10,73,10,73,8
13:2:1,74,10,73,10,73,8
13:2:3,74,10,73,10,73,8
13:2:4,74,10,73,10,73,8
13:2:4,74,10,73,10,73,8
13:2:5,74,10,73,10,73,8
13:2:7,74,10,73,10,73,8
13:2:7,74,10,73,10,73,8
13:2:9,74,10,73,10,73,8
13:2:9,74,10,73,10,73,8
13:2:10,74,10,73,10,73,8
13:2:11,74,10,73,10,73,8
13:2:13,74,10,73,10,73,8
13:2:13,74,10,73,10,73,8
13:2:15,74,10,73,10,73,8
13:2:15,74,10,73,10,73,8
13:2:16,74,10,73,10,73,8
13:2:17,74,10,73,10,73,8
13:2:19,74,10,73,10,73,8
13:2:19,73,10,73,10,73,8
13:2:21,73,10,73,10,73,8
13:2:21,74,10,73,10,73,8
13:2:22,74,10,73,10,73,8
13:2:23,74,10,73,10,73,8
13:2:25,74,10,73,10,73,8
13:2:25,74,10,73,10,73,8
13:2:27,74,10,73,10,73,8
13:2:27,73,10,73,10,73,8
13:2:28,74,10,73,10,73,8
13:2:29,74,10,73,10,73,8
13:2:31,74,10,73,10,73,8
13:2:31,53,7,73,10,73,8
13:2:33,53,7,53,7,48,6
13:2:33,53,7,53,7,48,6
13:2:34,53,7,53,7,48,6
13:2:35,52,7,53,7,48,6
13:2:37,52,7,53,7,48,6
13:2:37,52,7,53,7,48,6
13:2:39,52,7,53,7,48,6
13:2:39,52,7,53,7,48,6
13:2:40,52,7,53,7,48,6
13:2:41,52,7,53,7,48,6
13:2:43,52,7,53,7,48,6
13:2:43,52,7,53,7,48,6
13:2:45,52,7,53,7,48,6
13:2:45,52,7,53,7,48,6
13:2:46,52,7,53,7,48,6
13:2:47,52,7,53,7,48,6
13:2:49,52,7,53,7,48,6
13:2:49,52,7,53,7,48,6
13:2:51,52,7,53,7,48,6
13:2:51,52,7,53,7,48,6
13:2:52,52,7,53,7,48,6
13:2:53,52,7,53,7,48,6
13:2:55,52,7,53,7,48,6
13:2:55,52,7,53,7,48,6
13:2:57,52,7,53,7,48,6
13:2:58,52,7,53,7,48,6
13:2:58,52,7,53,7,48,6
13:2:59,52,7,53,7,48,6
13:3:1,52,7,53,7,48,6
13:3:1,52,7,53,7,48,6
13:3:3,52,7,53,7,48,6
13:3:4,52,7,53,7,48,6
13:3:4,52,7,53,7,48,6
13:3:5,52,7,53,7,48,6
13:3:7,52,7,53,7,48,6
13:3:7,52,7,53,7,48,6
13:3:9,52,7,53,7,48,6
13:3:10,52,7,53,7,48,6
13:3:10,52,7,53,7,48,6
13:3:11,52,7,53,7,48,6
13:3:13,52,7,53,7,48,6
13:3:13,52,7,53,7,48,6
13:3:15,52,7,53,7,48,6
13:3:16,52,7,53,7,48,6
13:3:16,52,7,53,7,48,6
13:3:17,52,7,53,7,48,6
13:3:19,52,7,53,7,48,6
13:3:19,52,7,53,7,48,6
13:3:21,52,7,53,7,48,6
13:3:22,52,7,53,7,48,6
13:3:22,52,7,53,7,48,6
13:3:23,52,7,53,7,48,6
13:3:25,52,7,53,7,48,6
13:3:25,52,7,53,7,48,6
13:3:27,52,7,53,7,48,6
13:3:28,52,7,53,7,48,6
13:3:28,52,7,53,7,48,6
13:3:29,52,7,53,7,48,6
13:3:31,52,7,53,7,48,6
13:3:31,52,7,53,7,48,6
13:3:33,52,7,53,7,48,6
13:3:33,52,7,53,7,48,6
13:3:34,52,7,53,7,48,6
13:3:35,49,7,53,7,48,6
13:3:37,45,6,45,6,48,6
13:3:37,30,4,45,6,48,6
13:3:39,44,6,30,4,48,6
13:3:40,50,7,44,6,47,4
13:3:40,34,4,44,6,47,4
13:3:41,47,6,34,4,47,4
13:3:43,49,7,47,6,47,4
13:3:43,36,5,47,6,47,4
13:3:45,36,5,36,5,36,4
13:3:46,-17,45,36,5,36,4
13:4:45,0,0,-17,45,0,0
13:4:45,0,0,0,0,0,0
13:4:46,0,0,0,0,0,0
13:4:47,0,0,0,0,0,0
13:4:48,0,0,0,0,0,0
13:4:49,0,0,0,0,0,0
13:4:50,0,0,0,0,0,0
13:4:51,0,0,0,0,0,0
13:4:52,0,0,0,0,0,0
13:4:53,0,0,0,0,0,0
13:4:54,0,0,0,0,0,0
13:4:55,0,0,0,0,0,0
13:4:56,0,0,0,0,0,0
13:4:57,0,0,0,0,0,0
13:4:58,0,0,0,0,0,0
13:4:59,0,0,0,0,0,0
13:5:0,0,0,0,0,0,0
13:5:1,0,0,0,0,0,0
13:5:2,0,0,0,0,0,0
13:5:3,0,0,0,0,0,0
13:5:4,0,0,0,0,0,0
13:5:5,0,0,0,0,0,0
13:5:6,0,0,0,0,0,0
13:5:7,0,0,0,0,0,0
13:5:8,0,0,0,0,0,0
13:5:9,0,0,0,0,0,0
13:5:10,0,0,0,0,0,0
13:5:11,0,0,0,0,0,0
13:5:12,0,0,0,0,0,0
13:5:13,0,0,0,0,0,0
13:5:14,0,0,0,0,0,0
13:5:15,0,0,0,0,0,0
13:5:16,0,0,0,0,0,0
13:5:17,0,0,0,0,0,0
13:5:18,0,0,0,0,0,0
13:5:19,0,0,0,0,0,0
13:5:20,0,0,0,0,0,0
13:5:21,0,0,0,0,0,0
13:5:22,0,0,0,0,0,0
13:5:23,0,0,0,0,0,0
13:5:24,0,0,0,0,0,0
13:5:25,0,0,0,0,0,0
13:5:26,0,0,0,0,0,0
13:5:27,0,0,0,0,0,0
13:5:28,0,0,0,0,0,0
13:5:29,0,0,0,0,0,0
13:5:30,0,0,0,0,0,0
13:5:31,0,0,0,0,0,0
13:5:32,0,0,0,0,0,0
13:5:33,0,0,0,0,0,0
13:5:34,0,0,0,0,0,0
13:5:35,0,0,0,0,0,0
13:5:36,0,0,0,0,0,0
13:5:37,0,0,0,0,0,0
13:5:38,0,0,0,0,0,0
13:5:39,0,0,0,0,0,0
13:5:40,0,0,0,0,0,0
13:5:41,0,0,0,0,0,0
13:5:42,0,0,0,0,0,0
13:5:43,0,0,0,0,0,0
13:5:44,0,0,0,0,0,0
13:5:45,0,0,0,0,0,0
13:5:46,0,0,0,0,0,0
13:5:47,0,0,0,0,0,0
13:5:48,0,0,0,0,0,0
13:5:49,0,0,0,0,0,0
13:5:50,0,0,0,0,0,0
13:5:51,0,0,0,0,0,0
13:5:52,0,0,0,0,0,0
13:5:53,0,0,0,0,0,0
13:5:54,0,0,0,0,0,0
13:5:55,0,0,0,0,0,0
13:5:56,0,0,0,0,0,0
13:5:57,0,0,0,0,0,0
13:5:58,0,0,0,0,0,0
13:5:59,0,0,0,0,0,0
13:6:0,0,0,0,0,0,0
13:6:1,0,0,0,0,0,0
13:6:2,0,0,0,0,0,0
13:6:3,0,0,0,0,0,0
13:6:4,0,0,0,0,0,0
13:6:5,0,0,0,0,0,0
13:6:6,0,0,0,0,0,0
13:6:7,0,0,0,0,0,0
13:6:8,0,0,0,0,0,0
13:6:9,0,0,0,0,0,0
13:6:10,0,0,0,0,0,0
13:6:11,0,0,0,0,0,0
13:6:12,0,0,0,0,0,0
13:6:13,0,0,0,0,0,0
13:6:14,0,0,0,0,0,0
13:6:15,0,0,0,0,0,0
13:6:16,0,0,0,0,0,0
13:6:17,0,0,0,0,0,0
13:6:18,0,0,0,0,0,0
13:6:19,0,0,0,0,0,0
13:6:20,0,0,0,0,0,0
13:6:21,0,0,0,0,0,0
13:6:22,0,0,0,0,0,0
13:6:23,0,0,0,0,0,0
13:6:24,0,0,0,0,0,0
13:6:25,0,0,0,0,0,0
13:6:26,0,0,0,0,0,0
13:6:27,0,0,0,0,0,0
